"";"deserta";"educ_jefe";"hermanos";"jmujer";"miembros";"aglomerado";"edad";"ch07";"ch08";"ch10";"ch11";"ch13";"ch14";"nivel_ed";"estado";"cat_ocup";"cat_inac";"intensi";"ingresos_familiares";"ingreso_per_capita";"mujer"
"3447";0;4;4;1;6;33;17;5;4;1;1;2;"04";3;3;0;3;NA;29200;4866,67;1
"3448";0;7;2;1;4;33;14;5;1;1;2;2;"03";3;3;0;3;NA;246000;61500;1
"3449";0;4;3;0;5;33;17;5;4;1;1;2;"03";3;3;0;3;NA;66000;13200;0
"3450";0;4;3;0;5;33;14;5;4;1;1;2;"01";3;3;0;3;NA;66000;13200;0
"3451";0;2;3;0;5;33;16;5;1;1;1;2;"03";3;3;0;3;NA;0;0;1
"3452";0;7;1;0;3;33;16;5;1;1;2;2;"03";3;3;0;3;NA;55000;18333,33;1
"3453";0;4;3;0;5;33;17;5;4;1;2;2;"05";3;3;0;3;NA;0;0;0
"3454";0;4;3;0;5;33;15;5;4;1;2;2;"02";3;3;0;3;NA;0;0;0
"3455";0;6;1;1;2;33;18;5;1;1;1;2;"04";3;2;0;0;NA;0;0;1
"3456";0;4;2;1;6;33;17;5;4;1;2;2;"04";3;3;0;3;NA;0;0;0
"3457";0;2;3;1;5;33;14;5;1;1;1;2;"02";3;3;0;3;NA;20800;4160;0
"3458";0;7;3;0;5;33;15;5;1;1;2;2;"03";3;3;0;3;NA;28000;5600;1
"3459";0;4;1;1;2;33;15;5;4;1;1;2;"03";3;3;0;3;NA;0;0;1
"3460";0;4;5;0;7;33;14;5;4;1;1;2;"00";3;3;0;3;NA;32500;4642,86;0
"3461";0;4;3;1;5;33;17;5;4;1;1;2;"05";3;3;0;3;NA;42600;8520;1
"3462";0;4;2;0;4;33;17;5;1;1;1;2;"06";3;3;0;3;NA;32000;8000;0
"3463";0;4;2;0;4;33;13;5;1;1;1;2;"02";3;3;0;3;NA;32000;8000;1
"3464";0;7;2;0;3;33;14;5;1;1;2;2;"01";3;3;0;3;NA;43000;14333,33;0
"3465";0;2;2;0;4;33;17;5;4;1;1;2;"04";3;3;0;3;NA;0;0;1
"3466";0;2;2;0;4;33;19;5;4;2;0;1;"";4;1;3;0;1;0;0;1
"3467";1;4;3;1;6;33;19;5;4;1;1;2;"05";3;1;3;0;1;0;0;1
"3468";0;6;2;0;4;33;17;5;1;1;1;2;"04";3;3;0;3;NA;31000;7750;1
"3469";0;7;2;1;3;33;15;5;2;1;2;2;"03";3;3;0;3;NA;36000;12000;0
"3470";0;4;1;0;3;33;17;5;1;1;2;2;"04";3;3;0;3;NA;62500;20833,33;0
"3471";0;2;1;1;2;33;14;5;4;1;1;2;"02";3;3;0;3;NA;7300;3650;1
"3472";0;7;3;1;5;33;15;5;1;1;1;2;"02";3;3;0;3;NA;76000;15200;1
"3473";0;4;2;0;4;33;15;5;12;1;2;2;"02";3;3;0;3;NA;78000;19500;0
"3474";0;6;2;1;3;33;18;5;1;2;0;1;"";4;2;3;0;NA;32000;10666,67;1
"3475";0;4;3;0;5;33;15;5;2;1;1;2;"03";3;3;0;3;NA;1e+05;20000;0
"3476";0;4;3;0;5;33;13;5;2;1;1;2;"00";3;3;0;3;NA;1e+05;20000;1
"3477";0;2;4;1;8;33;15;5;4;1;1;2;"01";3;3;0;3;NA;0;0;1
"3478";0;2;5;0;9;33;17;5;1;1;1;2;"05";3;3;0;3;NA;50000;5555,56;1
"3479";0;2;5;0;9;33;14;5;1;1;1;2;"01";3;3;0;3;NA;50000;5555,56;0
"3480";1;4;3;0;5;33;17;5;1;2;0;1;"";4;3;0;7;NA;63000;12600;0
"3481";0;7;3;1;4;33;18;5;1;1;2;2;"05";3;3;0;3;NA;65000;16250;0
"3482";0;4;2;1;4;33;16;5;4;1;1;2;"05";3;3;0;3;NA;0;0;1
"3483";0;2;1;0;3;33;14;5;4;1;1;2;"01";3;1;3;0;1;63400;21133,33;0
"3484";0;6;3;1;5;33;18;5;1;1;2;2;"05";3;1;3;0;1;0;0;1
"3485";0;6;2;1;4;33;14;5;1;1;2;2;"02";3;3;0;3;NA;42500;10625;0
"3486";0;6;2;0;4;33;16;5;2;1;1;2;"04";3;3;0;3;NA;160000;40000;0
"3487";0;7;2;0;4;33;13;5;2;1;1;2;"01";3;3;0;3;NA;1e+05;25000;0
"3488";0;4;4;0;6;33;17;5;4;1;2;2;"05";3;3;0;3;NA;25000;4166,67;0
"3489";0;4;4;0;6;33;14;5;4;1;2;2;"01";3;3;0;3;NA;25000;4166,67;1
"3490";0;4;2;0;4;33;16;5;4;1;1;2;"04";3;3;0;3;NA;30000;7500;0
"3491";0;4;1;1;2;33;17;5;1;1;1;2;"05";3;3;0;3;NA;33000;16500;0
"3492";0;4;2;1;4;33;14;5;1;1;1;2;"03";3;3;0;3;NA;62000;15500;1
"3493";0;2;2;0;4;33;18;5;4;1;1;2;"04";3;3;0;3;NA;0;0;1
"3494";0;2;2;0;4;33;15;5;4;1;1;2;"04";3;3;0;3;NA;34200;8550;1
"3495";0;2;2;0;4;33;13;5;4;1;1;2;"02";3;3;0;3;NA;34200;8550;0
"3496";0;4;3;0;5;33;15;5;4;1;1;2;"02";3;3;0;3;NA;42060;8412;1
"3497";0;4;4;0;6;33;19;5;1;1;1;2;"06";3;3;0;3;NA;41000;6833,33;1
"3498";0;2;5;1;7;33;15;5;4;1;1;2;"01";3;3;0;3;NA;14500;2071,43;0
"3499";0;2;2;1;4;33;16;5;4;1;2;2;"04";3;3;0;3;NA;26500;6625;1
"3500";0;2;1;1;3;33;19;5;4;2;0;1;"";4;2;0;0;NA;32000;10666,67;0
"3501";0;2;8;0;10;33;13;5;4;1;1;2;"02";3;3;0;3;NA;29000;2900;0
"3502";0;7;3;1;5;33;14;5;1;1;1;2;"02";3;3;0;3;NA;84000;16800;1
"3503";0;7;3;1;5;33;16;5;1;1;1;2;"05";3;3;0;3;NA;84000;16800;0
"3504";1;2;5;1;7;33;19;5;4;1;1;2;"02";3;3;0;3;NA;0;0;0
"3505";0;2;5;1;7;33;15;5;4;1;1;2;"01";3;3;0;3;NA;0;0;0
"3506";0;2;2;1;4;33;15;5;4;1;1;2;"02";3;3;0;3;NA;25000;6250;0
"3507";0;4;4;1;7;33;17;5;1;1;2;2;"03";3;3;0;3;NA;26000;3714,29;1
"3508";0;4;4;1;7;33;14;5;1;1;2;2;"02";3;3;0;3;NA;26000;3714,29;1
"3509";0;4;2;1;4;33;13;5;4;1;2;2;"00";3;3;0;3;NA;16200;4050;0
"3510";0;4;1;1;3;33;18;5;4;1;1;2;"04";3;3;0;3;NA;4000;1333,33;0
"3511";0;4;3;1;5;33;18;5;4;1;1;2;"05";3;3;0;3;NA;35000;7000;1
"3512";0;4;2;0;4;33;18;5;12;2;0;1;"";4;3;0;4;NA;103000;25750;0
"3513";0;2;2;0;4;33;15;5;2;1;2;2;"02";3;3;0;3;NA;0;0;0
"3514";0;2;4;0;6;33;13;5;4;1;1;2;"01";3;3;0;3;NA;0;0;1
"3515";1;2;4;0;6;33;17;5;4;2;0;2;"02";3;1;2;0;3;0;0;0
"3516";0;4;2;1;4;33;13;5;12;1;2;2;"02";3;3;0;3;NA;64000;16000;0
"3517";0;4;6;1;8;33;13;5;4;1;1;2;"02";3;3;0;3;NA;46000;5750;0
"3518";0;4;6;1;8;33;15;5;4;1;1;2;"03";3;3;0;3;NA;46000;5750;1
"3519";0;4;6;1;8;33;17;5;4;1;1;2;"05";3;3;0;3;NA;46000;5750;0
"3520";0;4;2;0;4;33;14;5;1;1;1;2;"02";3;3;0;3;NA;22500;5625;1
"3521";0;4;2;0;4;33;18;5;4;1;1;2;"05";3;3;0;3;NA;30000;7500;0
"3522";0;7;2;0;6;33;13;5;4;1;1;2;"01";3;3;0;3;NA;70200;11700;1
"3523";0;2;4;0;6;33;19;5;1;2;0;1;"";4;3;0;7;NA;0;0;1
"3524";0;2;4;0;6;33;17;5;1;1;2;2;"04";3;3;0;3;NA;0;0;1
"3525";0;2;4;0;6;33;15;5;1;1;1;2;"03";3;3;0;3;NA;0;0;0
"3526";0;6;2;1;4;33;16;5;2;1;2;2;"05";3;3;0;3;NA;60000;15000;1
"3527";1;4;4;1;5;33;19;5;4;2;0;2;"03";3;2;3;0;NA;3000;600;1
"3528";0;4;4;1;5;33;15;5;4;1;1;2;"02";3;3;0;3;NA;3000;600;0
"3529";0;4;4;1;5;33;13;5;4;1;1;2;"00";3;3;0;3;NA;3000;600;1
"3530";0;4;2;1;4;33;14;5;1;1;1;2;"02";3;3;0;3;NA;34000;8500;0
"3531";0;7;3;0;5;33;15;5;1;1;2;2;"03";3;3;0;3;NA;52000;10400;0
"3532";0;4;3;0;6;33;15;5;1;1;1;2;"02";3;3;0;3;NA;28000;4666,67;0
"3533";0;7;2;0;4;33;15;5;1;1;1;2;"03";3;3;0;3;NA;97500;24375;1
"3534";0;4;2;0;3;33;17;5;4;1;1;2;"02";3;3;0;3;NA;50000;16666,67;1
"3535";0;7;4;1;6;33;13;5;2;1;2;2;"01";3;3;0;3;NA;110000;18333,33;1
"3536";0;7;4;1;6;33;17;5;2;1;2;2;"05";3;3;0;3;NA;110000;18333,33;1
"3537";0;4;3;0;5;33;14;5;2;1;1;2;"01";3;3;0;3;NA;35000;7000;1
"3538";0;4;2;0;4;33;16;5;1;1;2;2;"02";3;3;0;3;NA;0;0;0
"3539";0;7;2;0;4;33;15;5;1;1;2;2;"03";3;3;0;3;NA;366000;91500;0
"3540";0;4;2;0;4;33;19;5;2;2;0;1;"";4;3;0;4;NA;36000;9000;1
"3541";0;4;2;0;4;33;14;5;1;1;2;2;"02";3;3;0;3;NA;36000;9000;1
"3542";0;7;2;0;4;33;17;5;1;1;2;2;"05";3;3;0;3;NA;0;0;0
"3543";0;4;2;0;4;33;16;5;4;1;2;2;"04";3;3;0;3;NA;42000;10500;0
"3544";0;4;11;1;13;33;16;5;1;1;1;2;"02";3;3;0;3;NA;0;0;0
"3545";0;4;11;1;13;33;15;5;1;1;1;2;"01";3;3;0;3;NA;0;0;1
"3546";0;4;11;1;13;33;14;5;1;1;1;2;"00";3;3;0;3;NA;0;0;0
"3547";0;4;4;1;5;33;17;5;1;1;1;2;"05";3;3;0;3;NA;29000;5800;1
"3548";0;4;3;0;5;33;15;5;4;1;1;2;"03";3;3;0;3;NA;33100;6620;0
"3549";0;4;3;0;5;33;13;5;4;1;1;2;"02";3;3;0;3;NA;33100;6620;0
"3550";0;6;3;0;5;33;15;5;1;1;2;2;"04";3;3;0;3;NA;50000;10000;0
"3551";1;4;2;1;3;33;17;5;1;2;0;1;"";4;3;0;7;NA;20000;6666,67;0
"3552";0;6;2;0;4;33;16;5;2;1;2;2;"05";3;3;0;3;NA;150000;37500;1
"3553";0;4;2;0;4;33;13;5;1;1;2;2;"01";3;3;0;3;NA;39250;9812,5;1
"3554";0;4;1;0;3;33;18;5;1;1;2;2;"00";3;3;0;3;NA;36000;12000;0
"3555";0;4;1;0;2;33;15;5;4;1;1;2;"04";3;1;2;0;2;0;0;0
"3556";0;2;2;0;4;33;17;5;4;1;1;2;"03";3;3;0;1;NA;21500;5375;0
"3557";0;2;2;0;4;33;14;5;4;1;1;2;"00";3;3;0;3;NA;21500;5375;0
"3558";0;2;8;1;10;33;17;5;4;1;1;2;"04";3;3;0;3;NA;18700;1870;1
"3559";0;2;8;1;10;33;15;5;4;1;1;2;"02";3;3;0;3;NA;18700;1870;1
"3560";0;2;5;1;10;33;16;5;1;1;1;2;"99";3;3;0;3;NA;0;0;1
"3561";0;2;4;0;6;33;18;5;4;2;0;2;"02";3;1;3;0;1;0;0;0
"3562";0;4;3;0;4;33;13;5;4;1;2;2;"01";3;3;0;3;NA;70000;17500;1
"3563";0;4;1;0;3;33;15;5;1;1;2;2;"03";3;3;0;3;NA;32600;10866,67;1
"3564";0;2;4;0;9;33;14;5;4;1;1;2;"01";3;3;0;3;NA;30200;3355,56;1
"3565";0;2;4;0;9;33;16;5;4;1;1;2;"02";3;3;0;3;NA;30200;3355,56;0
"3566";0;2;4;0;11;33;16;5;1;1;1;2;"03";3;3;0;3;NA;0;0;1
"3567";0;2;4;0;11;33;14;5;1;1;1;2;"01";3;3;0;3;NA;0;0;0
"3568";0;4;3;0;5;33;15;5;4;1;1;2;"03";3;3;0;3;NA;0;0;0
"3569";0;4;3;0;5;33;16;5;4;1;1;2;"01";3;3;0;3;NA;0;0;1
"3570";1;7;3;0;5;33;19;5;1;1;2;2;"04";3;3;0;3;NA;0;0;0
"3571";0;7;3;0;5;33;15;5;1;1;2;2;"03";3;3;0;3;NA;0;0;1
"3572";1;2;3;1;4;33;19;5;4;2;0;2;"03";3;1;3;0;3;0;0;1
"3573";0;4;2;0;3;33;16;5;1;1;2;2;"05";3;3;0;3;NA;71200;23733,33;1
"3574";0;7;3;0;5;33;18;5;1;1;2;2;"04";3;3;0;3;NA;0;0;1
"3575";0;4;1;1;3;33;17;5;1;1;2;2;"04";3;3;0;3;NA;47000;15666,67;1
"3576";0;2;3;1;6;33;16;5;4;1;1;2;"03";3;3;0;3;NA;11000;1833,33;1
"3577";0;2;3;1;6;33;14;5;4;1;1;2;"01";3;3;0;3;NA;11000;1833,33;0
"3578";0;4;2;1;4;33;15;5;2;1;1;2;"03";3;3;0;3;NA;37000;9250;0
"3579";0;2;2;0;5;33;17;5;4;1;2;2;"03";3;3;0;3;NA;0;0;1
"3580";0;4;3;1;5;33;18;5;4;2;0;2;"03";3;1;3;0;3;0;0;0
"3581";0;7;1;1;3;33;16;5;1;1;2;2;"04";3;3;0;3;NA;0;0;0
"3582";0;4;2;0;4;33;18;5;12;1;1;2;"04";3;3;0;3;NA;0;0;1
"3583";0;4;2;0;4;33;15;5;12;1;1;2;"03";3;3;0;3;NA;0;0;0
"3584";0;4;2;0;4;33;16;5;4;1;1;2;"03";3;3;0;3;NA;0;0;1
"3585";0;4;2;0;4;33;14;5;4;1;1;2;"02";3;3;0;3;NA;4000;1000;1
"3586";1;2;2;0;4;33;15;5;4;2;0;2;"01";3;2;3;0;NA;33600;8400;0
"3587";0;6;2;1;4;33;15;5;1;1;1;2;"03";3;3;0;3;NA;76000;19000;1
"3588";0;6;2;1;4;33;14;5;1;1;1;2;"02";3;3;0;3;NA;76000;19000;1
"3589";0;6;2;0;4;33;16;5;1;1;2;2;"05";3;3;0;3;NA;90000;22500;1
"3590";0;6;2;0;4;33;14;5;1;1;2;2;"02";3;3;0;3;NA;90000;22500;1
"3591";0;2;2;0;4;33;17;5;4;1;1;2;"02";3;3;0;3;NA;29000;7250;0
"3592";0;2;2;0;4;33;14;5;4;1;1;2;"01";3;3;0;3;NA;29000;7250;1
"3593";1;2;2;1;4;33;19;5;1;1;2;2;"05";3;3;0;3;NA;55000;13750;0
"3594";0;4;2;0;4;33;15;5;1;1;1;2;"01";3;3;0;3;NA;0;0;0
"3595";0;2;2;0;4;33;14;5;1;1;1;2;"02";3;3;0;3;NA;29000;7250;1
"3596";0;4;4;0;6;33;18;5;1;1;1;2;"02";3;3;0;3;NA;30000;5000;0
"3597";0;4;4;0;6;33;15;5;1;1;1;2;"01";3;3;0;3;NA;30000;5000;0
"3598";0;7;3;0;5;33;16;5;1;1;2;2;"01";3;3;0;3;NA;0;0;1
"3599";0;4;3;0;5;33;17;5;1;1;2;2;"05";3;3;0;3;NA;42700;8540;1
"3600";0;4;3;0;5;33;13;5;1;1;2;2;"01";3;3;0;3;NA;42700;8540;0
"3601";0;2;6;1;8;33;18;5;4;1;1;2;"06";3;3;0;3;NA;17500;2187,5;1
"3602";0;2;6;1;8;33;16;5;4;1;1;2;"03";3;3;0;3;NA;17500;2187,5;1
"3603";0;3;3;1;5;33;16;5;4;1;1;2;"03";3;1;2;0;2;32600;6520;0
"3604";0;3;3;1;5;33;13;5;4;1;1;2;"02";3;3;0;3;NA;32600;6520;1
"3605";0;2;2;1;3;33;14;5;4;1;1;2;"02";3;3;0;3;NA;6400;2133,33;0
"3606";0;4;3;0;5;33;13;5;1;1;1;2;"01";3;3;0;3;NA;56000;11200;1
"3607";0;7;3;0;5;33;14;5;1;1;2;2;"02";3;3;0;3;NA;0;0;1
"3608";0;4;2;1;3;33;14;5;1;1;2;2;"01";3;3;0;3;NA;44000;14666,67;1
"3609";0;4;2;0;4;33;18;5;1;1;2;2;"05";3;3;0;3;NA;52000;13000;1
"3610";0;4;1;1;3;33;15;5;1;1;2;2;"04";3;3;0;3;NA;52000;17333,33;0
"3611";0;4;3;0;5;33;17;5;1;1;1;2;"04";3;3;0;3;NA;40000;8000;1
"3612";0;4;3;0;5;33;14;5;1;1;1;2;"01";3;3;0;3;NA;40000;8000;1
"3613";0;4;2;0;3;33;16;5;4;1;2;2;"99";3;3;0;3;NA;25000;8333,33;1
"3614";0;4;2;0;3;33;13;5;4;1;2;2;"01";3;3;0;3;NA;25000;8333,33;1
"3615";0;7;1;1;2;33;15;5;12;1;2;2;"03";3;3;0;3;NA;74000;37000;1
"3616";0;4;3;1;4;33;14;5;4;1;1;2;"02";3;3;0;3;NA;0;0;1
"3617";0;6;3;0;5;33;17;5;1;1;2;2;"04";3;3;0;3;NA;0;0;0
"3618";0;6;3;0;5;33;14;5;1;1;2;2;"02";3;3;0;3;NA;0;0;1
"3619";0;7;2;0;4;33;13;5;1;1;1;2;"00";3;3;0;3;NA;0;0;0
"3620";0;7;2;0;4;33;16;5;1;1;1;2;"03";3;3;0;3;NA;0;0;1
"3621";0;4;2;0;4;33;15;5;1;1;2;2;"04";3;3;0;3;NA;0;0;1
"3622";0;7;2;0;4;33;14;5;12;1;2;2;"01";3;3;0;3;NA;1e+05;25000;0
"3623";0;2;3;1;5;33;18;5;4;1;1;2;"05";3;3;0;3;NA;0;0;1
"3624";0;2;3;1;5;33;15;5;4;1;1;2;"01";3;3;0;3;NA;0;0;0
"3625";0;7;2;0;4;33;17;5;1;1;2;2;"05";3;3;0;3;NA;0;0;1
"3626";0;4;2;1;3;33;18;5;1;1;1;2;"04";3;3;0;3;NA;64000;21333,33;0
"3627";0;4;2;1;3;33;15;5;1;1;1;2;"01";3;3;0;3;NA;64000;21333,33;0
"3628";0;4;6;0;8;33;17;5;4;1;1;2;"02";3;3;0;3;NA;0;0;1
"3629";0;4;6;0;8;33;15;5;4;1;1;2;"01";3;3;0;3;NA;0;0;0
"3630";0;4;6;0;8;33;13;5;4;1;1;2;"00";3;3;0;3;NA;0;0;1
"3631";1;2;2;0;4;33;19;5;4;1;1;2;"04";3;3;0;3;NA;0;0;0
"3632";0;2;2;1;4;33;16;5;4;1;1;2;"03";3;3;0;3;NA;16500;4125;0
"3633";0;4;5;0;7;33;15;5;4;1;1;2;"01";3;3;0;3;NA;18400;2628,57;1
"3634";0;4;2;0;4;33;14;5;1;1;1;2;"01";3;3;0;3;NA;34000;8500;1
"3635";0;4;2;0;4;33;17;5;1;1;2;2;"04";3;1;4;0;2;34000;8500;1
"3636";0;4;1;1;3;33;17;5;1;1;2;2;"05";3;3;0;3;NA;55000;18333,33;0
"3637";1;4;1;1;3;33;17;5;1;2;0;1;"";4;3;0;4;NA;0;0;1
"3638";0;4;2;1;4;33;13;5;4;1;2;2;"01";3;3;0;3;NA;0;0;0
"3639";0;8;1;0;3;33;13;5;12;1;1;2;"01";3;3;0;3;NA;1e+05;33333,33;1
"3640";0;2;7;1;9;33;18;5;4;2;0;1;"";4;3;0;7;NA;19000;2111,11;1
"3641";0;2;7;1;9;33;16;5;4;1;1;2;"04";3;3;0;3;NA;19000;2111,11;1
"3642";0;2;7;1;9;33;14;5;4;1;1;2;"02";3;3;0;3;NA;19000;2111,11;1
"3643";0;6;5;0;8;33;17;5;1;1;1;2;"04";3;3;0;3;NA;87000;10875;1
"3644";0;2;4;1;6;33;13;5;4;1;1;2;"02";3;3;0;3;NA;4000;666,67;1
"3645";1;2;4;1;6;33;19;5;4;2;0;2;"03";3;2;3;0;NA;4000;666,67;0
"3646";0;4;3;1;7;33;15;5;1;1;1;2;"03";3;3;0;3;NA;35800;5114,29;1
"3647";0;7;2;0;4;33;16;5;12;1;1;2;"04";3;3;0;3;NA;0;0;0
"3648";0;2;2;1;6;33;18;5;4;1;1;2;"05";3;3;0;3;NA;66200;11033,33;1
"3649";0;6;3;0;5;33;13;5;1;1;2;2;"01";3;3;0;3;NA;52000;10400;1
"3650";0;4;2;0;4;33;14;5;1;1;1;2;"00";3;3;0;3;NA;30000;7500;1
"3651";0;7;2;0;4;33;15;5;12;1;2;2;"02";3;3;0;3;NA;0;0;1
"3652";0;2;2;0;5;33;14;5;1;1;1;2;"02";3;3;0;3;NA;11500;2300;0
"3653";0;2;2;0;5;33;13;5;1;1;1;2;"00";3;3;0;3;NA;11500;2300;1
"3654";0;4;5;0;7;33;14;5;4;1;1;2;"02";3;3;0;3;NA;27500;3928,57;1
"3655";0;6;2;1;3;33;15;5;4;1;1;2;"03";3;3;0;3;NA;8700;2900;1
"3656";0;7;2;0;4;33;15;5;2;1;2;2;"03";3;3;0;3;NA;0;0;0
"3657";0;2;5;1;6;33;16;5;4;1;1;2;"03";3;3;0;3;NA;32800;5466,67;0
"3658";0;2;5;1;6;33;15;5;4;1;1;2;"03";3;3;0;3;NA;32800;5466,67;0
"3659";0;4;3;0;5;33;16;5;4;1;1;2;"01";3;3;0;3;NA;5800;1160;0
"3660";0;4;3;0;5;33;14;5;4;1;1;2;"01";3;3;0;3;NA;5800;1160;1
"3661";0;2;2;0;4;33;19;5;1;2;0;1;"";4;3;0;7;NA;0;0;0
"3662";0;4;4;0;7;33;14;5;4;1;2;2;"02";3;3;0;3;NA;0;0;1
"3663";1;2;1;0;3;33;14;5;2;2;0;2;"02";3;3;0;7;NA;48000;16000;1
"3664";0;4;2;0;4;33;19;5;1;2;0;1;"";4;3;0;7;NA;99000;24750;0
"3665";0;2;1;0;2;33;13;5;4;1;1;2;"00";3;3;0;3;NA;34300;17150;1
"3666";0;2;1;1;3;33;18;5;4;1;1;2;"03";3;2;3;0;NA;10000;3333,33;1
"3667";1;2;2;1;3;33;17;5;4;2;0;2;"99";3;3;0;7;NA;0;0;0
"3668";0;2;1;1;3;33;17;5;1;1;1;2;"05";3;3;0;3;NA;0;0;0
"3669";1;2;3;1;6;33;17;5;1;2;0;2;"01";3;3;0;7;NA;0;0;0
"3670";1;2;2;0;4;33;17;5;4;2;0;2;"01";3;3;0;7;NA;0;0;0
"3671";0;6;1;1;2;33;15;5;1;1;1;2;"02";3;3;0;3;NA;4000;2000;0
"3672";0;4;2;0;4;33;15;5;1;1;1;2;"02";3;3;0;3;NA;51000;12750;0
"3673";0;7;3;0;5;33;15;5;1;1;1;2;"02";3;3;0;3;NA;81600;16320;1
"3674";0;4;1;0;2;33;17;5;4;1;1;2;"04";3;3;0;3;NA;18000;9000;1
"3675";0;2;1;1;3;33;16;5;4;1;1;2;"04";3;3;0;3;NA;0;0;0
"3676";0;4;2;1;3;33;16;5;1;1;1;2;"04";3;3;0;3;NA;0;0;0
"3677";0;2;1;0;4;33;18;5;4;1;1;2;"05";3;3;0;3;NA;0;0;1
"3678";0;4;1;0;2;33;14;5;1;1;2;2;"02";3;3;0;3;NA;0;0;0
"3679";1;6;1;1;2;33;19;5;1;1;1;2;"04";3;3;0;3;NA;19000;9500;0
"3680";0;7;2;1;3;33;17;5;1;1;2;2;"04";3;3;0;3;NA;50000;16666,67;0
"3681";0;4;2;0;4;33;18;5;4;1;1;2;"05";3;1;3;0;3;40000;10000;0
"3682";0;4;2;0;4;33;15;5;4;1;1;2;"02";3;3;0;3;NA;40000;10000;1
"3683";0;4;4;1;10;33;17;5;1;1;2;2;"04";3;2;0;0;NA;43560;4356;1
"3684";1;4;2;0;4;33;19;5;4;1;1;2;"05";3;3;0;3;NA;45000;11250;0
"3685";0;4;7;1;10;33;18;5;4;2;0;2;"01";3;3;0;7;NA;0;0;1
"3686";1;4;4;0;6;33;19;5;1;1;1;2;"04";3;2;0;0;NA;0;0;0
"3687";0;4;3;0;5;33;15;5;1;1;2;2;"02";3;3;0;3;NA;60000;12000;0
"3688";0;6;1;1;2;33;19;5;1;2;0;1;"";4;2;3;0;NA;63000;31500;0
"3689";0;4;3;0;6;33;17;5;4;1;1;2;"04";3;3;0;3;NA;0;0;0
"3690";0;4;1;1;4;33;16;5;1;1;1;2;"03";3;3;0;3;NA;0;0;1
"3691";0;4;2;1;3;33;15;5;1;1;1;2;"02";3;3;0;3;NA;24000;8000;0
"3692";0;2;4;0;6;33;17;5;1;1;1;2;"03";3;3;0;3;NA;39400;6566,67;0
"3693";0;4;2;0;4;33;13;5;4;1;2;2;"01";3;3;0;3;NA;21000;5250;1
"3694";0;6;3;0;5;33;18;5;1;1;2;2;"05";3;3;0;3;NA;78000;15600;1
"3695";0;6;3;0;5;33;13;5;1;1;1;2;"00";3;3;0;3;NA;78000;15600;0
"3696";0;7;2;1;4;33;13;5;1;1;2;2;"00";3;3;0;1;NA;87200;21800;0
"3697";0;2;2;0;4;33;18;5;4;1;1;2;"05";3;3;0;3;NA;26000;6500;0
"3698";0;4;4;0;6;33;14;5;4;1;1;2;"03";3;3;0;3;NA;0;0;1
"3699";0;4;2;0;4;33;14;5;2;1;2;2;"02";3;3;0;3;NA;0;0;1
"3700";1;6;3;0;4;33;19;5;4;1;1;2;"03";3;3;0;3;NA;22000;5500;0
"3701";0;6;3;0;4;33;14;5;4;1;1;2;"02";3;3;0;3;NA;22000;5500;1
"3702";0;7;4;1;6;33;16;5;1;1;1;2;"04";3;3;0;3;NA;0;0;0
"3703";0;7;4;1;6;33;15;5;12;1;2;2;"03";3;3;0;3;NA;0;0;0
"3704";0;7;4;1;6;33;14;5;12;1;1;2;"02";3;3;0;3;NA;0;0;1
"3705";0;4;4;0;6;33;18;5;1;2;0;1;"";4;3;0;4;NA;61000;10166,67;1
"3706";0;4;4;0;6;33;17;5;1;1;1;2;"02";3;3;0;3;NA;61000;10166,67;0
"3707";0;4;4;0;6;33;16;5;1;1;1;2;"03";3;3;0;3;NA;61000;10166,67;1
"3708";1;4;2;0;4;33;19;5;4;1;1;2;"02";3;3;0;3;NA;0;0;1
"3709";0;6;2;1;4;33;14;5;1;1;2;2;"02";3;3;0;3;NA;0;0;1
"3710";0;4;2;0;4;33;18;5;4;2;0;1;"";4;3;0;4;NA;24600;6150;1
"3711";0;7;2;0;4;33;17;5;2;1;2;2;"05";3;3;0;3;NA;1e+05;25000;1
"3712";0;4;3;0;5;33;15;5;1;1;1;2;"02";3;3;0;3;NA;0;0;0
"3713";0;4;2;1;4;33;15;5;4;1;1;2;"01";3;3;0;3;NA;39950;9987,5;0
"3714";0;7;2;1;3;33;14;5;2;1;2;2;"01";3;3;0;3;NA;0;0;0
"3715";0;4;1;0;3;33;19;5;1;2;0;1;"";4;3;0;7;NA;0;0;0
"3716";0;4;3;1;5;33;17;5;1;1;1;2;"04";3;3;0;3;NA;72500;14500;0
"3717";0;4;3;1;5;33;13;5;1;1;1;2;"00";3;3;0;3;NA;72500;14500;1
"3718";0;4;2;0;4;33;14;5;1;1;2;2;"02";3;1;3;0;2;66600;16650;1
"3719";0;4;1;1;2;33;13;5;4;1;1;2;"02";3;3;0;3;NA;21000;10500;1
"3720";0;4;1;0;4;33;15;5;1;1;2;2;"03";3;3;0;3;NA;50000;12500;1
"3721";0;6;3;0;5;33;15;5;12;1;2;2;"02";3;3;0;3;NA;0;0;1
"3722";1;2;4;0;6;33;17;5;4;2;0;1;"";4;3;0;7;NA;84800;14133,33;1
"3723";0;4;2;1;4;33;14;5;1;1;2;2;"01";3;3;0;3;NA;0;0;0
"3724";0;4;4;0;7;33;17;5;4;1;1;2;"03";3;3;0;3;NA;32000;4571,43;0
"3725";0;4;1;0;3;33;15;5;1;1;1;2;"03";3;3;0;3;NA;0;0;1
