"";"ID";"anio";"mes";"dpto";"region_4";"e26";"e27";"e29_6";"e36";"e49";"e202";"e197_1";"e51_2";"e51_3";"e201_1a";"e201_1b";"e201_1c";"e201_1d";"e51_4_a";"e51_4_b";"e51_5";"e51_6";"e51_8";"e51_9";"e51_10";"e51_11";"e224_1";"f85";"f124_1";"f124_2";"f124_3";"f124_5";"f73";"pobpcoac";"pt1";"pt2";"pt4";"edu";"exp";"lpt1";"lpt4";"exp2"
"3903";5069;2021;9;9;2;1;38;3;5;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;35;2;2;2;2;1;2;32685;32684,64;32685;10;22;10,3946605217595;10,3946605217595;484
"3904";5070;2021;9;9;2;2;61;3;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;2;2;1;1;2;17525;9925;17525;6;49;9,77138371190279;9,77138371190279;2401
"3905";5071;2021;9;9;2;2;60;3;2;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;35;2;2;2;1;2;2;62685;62684,64;62685;10;44;11,0458717205329;11,0458717205329;1936
"3906";5072;2021;9;9;2;1;62;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;2;2;2;1;9;2;12600;12000;12000;6;50;9,44145209293957;9,39266192877014;2500
"3907";5073;2021;9;9;2;2;57;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;4;0;0;0;0;40;2;2;2;1;2;2;37685;37684,64;37685;16;35;10,5370078633594;10,5370078633594;1225
"3908";5075;2021;9;9;2;2;33;3;1;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;48;2;2;2;1;1;2;24685;24684,64;24685;10;17;10,1139364668313;10,1139364668313;289
"3909";5078;2021;9;9;2;2;45;3;3;1;0;1;6;0;0;2;0;0;0;2;0;0;0;0;0;0;0;3;2;2;2;1;1;2;6920;3000;4200;8;31;8,84217104861172;8,34283980427146;961
"3910";5079;2021;9;9;2;1;55;3;0;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;42;2;2;2;1;1;2;49685;49684,64;49685;11;38;10,8134511099916;10,8134511099916;1444
"3911";5095;2021;9;9;2;2;48;3;2;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;2;2;1;1;2;10200;8000;8000;6;36;9,23014299927236;8,98719682066197;1296
"3912";5095;2021;9;9;2;1;44;3;3;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;20;1;2;2;1;9;2;34500;10000;10000;9;29;10,4487146030195;9,21034037197618;841
"3913";5096;2021;9;9;2;2;53;3;6;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;1;2;1;1;2;28868;15467,64;15468;6;41;10,2704765235588;9,64650537860065;1681
"3914";5098;2021;9;9;2;2;53;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;36;2;2;2;1;1;2;23935;10734,64;10735;12;35;10,0830820609782;9,28123117458522;1225
"3915";5098;2021;9;9;2;1;55;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;2;2;2;1;9;2;40334;20000;20000;6;43;10,6049500646998;9,90348755253613;1849
"3916";5099;2021;9;9;2;1;55;3;5;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;30185;30184,64;30185;6;43;10,3150884647059;10,3150884647059;1849
"3917";5100;2021;9;9;2;1;60;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;2;2;1;1;2;42685;28684,64;28685;6;48;10,6615944155328;10,2641170668439;2304
"3918";5101;2021;9;9;2;2;43;3;1;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;40;2;2;2;1;2;2;14123;10365,64;10366;10;27;9,55553446240926;9,24625176922511;729
"3919";5102;2021;9;9;2;1;61;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;30;2;2;2;1;1;2;24685;14684,64;24685;9;46;10,1139364668313;10,1139364668313;2116
"3920";5103;2021;9;9;2;1;57;3;5;1;0;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;48;2;2;2;1;9;2;14000;14000;14000;7;44;9,5468126085974;9,5468126085974;1936
"3921";5106;2021;9;10;2;2;42;3;1;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;44;2;2;2;1;1;2;28685;2684,64;2685;11;25;10,2641170668439;7,89530191974139;625
"3922";5108;2021;9;10;2;2;59;3;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;1;9;2;12685;12684,64;12685;6;47;9,44814709165431;9,44814709165431;2209
"3923";5109;2021;9;10;2;2;46;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;10;2;2;2;1;9;2;25185;12684,64;12685;12;28;10,1339895638548;9,44814709165431;784
"3924";5109;2021;9;10;2;1;48;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;40;2;2;2;1;2;2;102685;102684,64;102685;9;33;11,5394178229006;11,5394178229006;1089
"3925";5112;2021;9;10;2;1;63;3;3;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;45;2;2;2;1;1;2;37685;37684,64;37685;9;48;10,5370078633594;10,5370078633594;2304
"3926";5113;2021;9;10;2;1;25;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;3;0;0;45;2;2;2;1;1;2;56685;56684,64;56685;15;4;10,9452585535451;10,9452585535451;16
"3927";5114;2021;9;10;2;1;51;3;2;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;35285;35284,64;35285;9;36;10,4712030207472;10,4712030207472;1296
"3928";5115;2021;9;10;2;1;66;3;2;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;44;2;2;2;1;1;2;45643;2684,64;2685;12;48;10,7286049493854;7,89530191974139;2304
"3929";5115;2021;9;10;2;2;43;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;40;2;2;2;1;1;2;25685;2684,64;2685;12;25;10,1536484268405;7,89530191974139;625
"3930";5116;2021;9;10;2;2;54;3;1;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;20;2;2;2;1;9;2;30000;30000;30000;11;37;10,3089526606443;10,3089526606443;1369
"3931";5117;2021;9;10;2;2;33;3;1;1;0;1;6;0;1;0;1;0;3;0;3;0;0;4;0;0;0;60;2;2;2;1;9;2;3000;3000;3000;16;11;8,00636756765025;8,00636756765025;121
"3932";5119;2021;9;10;2;2;61;3;2;1;0;1;6;0;1;0;1;0;3;0;3;0;0;6;0;1;1;30;2;2;2;1;2;2;85685;75184,64;85685;19;36;11,3584288586506;11,3584288586506;1296
"3933";5121;2021;9;10;2;2;31;3;1;1;0;1;6;0;1;0;1;0;3;0;3;0;0;4;0;2;1;30;2;2;2;1;1;2;75685;45684,64;75685;18;7;11,2343305126286;11,2343305126286;49
"3934";5122;2021;9;10;2;2;62;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;35435;35434,64;35435;9;47;10,4754451517459;10,4754451517459;2209
"3935";5123;2021;9;10;2;1;47;3;2;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;44;2;2;2;2;1;2;36885;36884,64;36885;10;31;10,5155504832057;10,5155504832057;961
"3936";5123;2021;9;10;2;2;41;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;44;2;2;2;1;1;2;33285;33284,64;33285;12;23;10,4128513082936;10,4128513082936;529
"3937";5124;2021;9;10;2;1;46;3;3;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;40;2;2;2;1;2;2;59335;32334,64;59335;12;28;10,9909485628355;10,9909485628355;784
"3938";5125;2021;9;10;2;2;65;3;2;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;2;2;1;9;2;12500;12500;12500;6;53;9,43348392329039;9,43348392329039;2809
"3939";5128;2021;9;10;2;1;30;3;5;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;30;2;2;2;2;1;2;18000;18000;18000;10;14;9,7981270368783;9,7981270368783;196
"3940";5130;2021;9;10;2;1;42;3;1;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;40;2;2;2;1;9;2;13200;13200;13200;9;27;9,48797210857446;9,48797210857446;729
"3941";5132;2021;9;10;2;1;59;3;2;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;24;2;2;2;1;9;2;30000;30000;30000;10;43;10,3089526606443;10,3089526606443;1849
"3942";5134;2021;9;10;2;2;41;3;1;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;15;2;2;2;1;9;2;8234;6000;6000;11;24;9,01597862208743;8,69951474821019;576
"3943";5134;2021;9;10;2;1;40;3;1;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;37685;37684,64;37685;9;25;10,5370078633594;10,5370078633594;625
"3944";5135;2021;9;10;2;2;57;3;2;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;35;2;2;2;1;2;2;45685;45684,64;45685;11;40;10,7295174153535;10,7295174153535;1600
"3945";5136;2021;9;10;2;1;37;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;4;0;0;0;48;2;2;2;1;2;2;42685;42684,64;42685;16;15;10,6615944155328;10,6615944155328;225
"3946";5136;2021;9;10;2;2;33;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;3;0;0;0;35;2;2;2;1;2;2;25685;2684,64;2685;15;12;10,1536484268405;7,89530191974139;144
"3947";5138;2021;9;10;2;2;59;3;2;1;0;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;36;2;2;2;1;1;2;23524;23524,24;23524;7;46;10,0657866578743;10,0657866578743;2116
"3948";5139;2021;9;10;2;2;83;3;2;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;25;2;2;2;1;9;2;20000;20000;20000;9;68;9,90348755253613;9,90348755253613;4624
"3949";5140;2021;9;10;2;2;30;3;5;1;0;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;28885;24684,64;24685;7;17;10,2710652449215;10,1139364668313;289
"3950";5150;2021;9;10;2;2;47;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;2;2;1;9;2;5800;5800;5800;6;35;8,66561319653451;8,66561319653451;1225
"3951";5150;2021;9;10;2;1;52;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;23935;23934,64;23935;6;40;10,0830820609782;10,0830820609782;1600
"3952";5150;2021;9;10;2;1;23;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;40;2;2;2;2;9;2;4800;4800;4800;9;8;8,47637119689598;8,47637119689598;64
"3953";5151;2021;9;10;2;2;56;3;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;2;2;2;1;1;2;16185;16184,64;16185;6;44;9,69181792329555;9,69181792329555;1936
"3954";5151;2021;9;10;2;2;26;3;5;1;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;20;2;2;2;2;1;2;12500;12500;12500;10;10;9,43348392329039;9,43348392329039;100
"3955";5152;2021;9;10;2;1;43;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;44;2;2;2;2;1;2;34985;34984,64;34985;12;25;10,4626643870027;10,4626643870027;625
"3956";5153;2021;9;10;2;2;42;3;1;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;22015;2684,64;2685;9;27;9,99946296556921;7,89530191974139;729
"3957";5154;2021;9;10;2;2;59;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;30;2;2;2;1;9;2;12185;12184,64;12185;12;41;9,4079314211009;9,4079314211009;1681
"3958";5156;2021;9;10;2;2;50;3;0;1;0;1;6;3;0;1;1;0;0;3;3;0;0;0;0;0;0;44;2;2;2;1;1;2;36185;36184,64;36185;15;29;10,4963899983769;10,4963899983769;841
"3959";5156;2021;9;10;2;1;41;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;48;2;2;2;2;9;2;28000;28000;28000;9;26;10,2399597891573;10,2399597891573;676
"3960";5157;2021;9;10;2;2;27;3;1;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;16;2;2;2;2;9;2;11280;9500;9500;9;12;9,33078652505205;9,15904707758863;144
"3961";5158;2021;9;10;2;1;31;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;30;2;2;2;1;9;2;10500;10500;10500;9;16;9,25913053614561;9,25913053614561;256
"3962";5162;2021;9;10;2;2;45;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;77178;77177,64;77178;6;33;11,2538650567542;11,2538650567542;1089
"3963";5164;2021;9;10;2;2;28;4;1;1;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;5;2;2;2;1;9;2;40857;30856,6666666667;30857;10;12;10,6178252856671;10,3371081053931;144
"3964";5166;2021;9;10;2;2;48;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;28;2;2;2;1;2;2;24685;24684,64;24685;12;30;10,1139364668313;10,1139364668313;900
"3965";5167;2021;9;10;2;2;58;3;5;1;0;1;6;0;1;1;0;0;3;3;0;0;0;0;0;0;0;30;2;2;2;1;2;2;66321;66320,64;66321;12;40;11,1022564399436;11,1022564399436;1600
"3966";5170;2021;9;10;2;1;51;3;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;65485;65484,64;65485;6;39;11,0895708903062;11,0895708903062;1521
"3967";5172;2021;9;10;2;1;62;3;2;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;9;1;2;1;1;9;2;133927;70000;70000;12;44;11,8050501543692;11,1562505210315;1936
"3968";5173;2021;9;10;2;2;58;3;4;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;1;2;1;9;2;11396;1800;1800;4;48;9,3410176956178;7,49554194388426;2304
"3969";5174;2021;9;10;2;2;55;3;3;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;36;2;2;2;1;1;2;8000;8000;8000;12;37;8,98719682066197;8,98719682066197;1369
"3970";5175;2021;9;10;2;2;60;3;2;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;31685;31684,64;31685;9;45;10,3635872998499;10,3635872998499;2025
"3971";5177;2021;9;10;2;2;47;3;1;1;0;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;10;2;2;2;1;9;2;13200;12000;12000;9;32;9,48797210857446;9,39266192877014;1024
"3972";5178;2021;9;10;2;2;53;3;3;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;2;2;2;2;1;2;16600;15000;15000;3;44;9,71715797434464;9,61580548008435;1936
"3973";5178;2021;9;10;2;2;23;3;5;1;7;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;72;2;2;2;2;1;2;12000;12000;12000;10;7;9,39266192877014;9,39266192877014;49
"3974";5179;2021;9;10;2;2;47;3;1;1;0;1;6;0;1;0;1;0;3;0;3;0;2;1;0;0;0;47;2;2;2;1;2;2;72685;72684,64;72685;15;26;11,1938853619693;11,1938853619693;676
"3975";5180;2021;9;10;2;1;65;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;48;2;2;2;1;9;2;11824;6000;6000;12;47;9,37785873346157;8,69951474821019;2209
"3976";5181;2021;9;10;2;1;49;1;1;1;0;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;44;2;2;2;2;4;2;55185;55184,64;55185;9;34;10,9184399326739;10,9184399326739;1156
"3977";5181;2021;9;10;2;2;47;3;1;1;0;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;44;2;2;2;1;1;2;24685;2684,64;2685;9;32;10,1139364668313;7,89530191974139;1024
"3978";5182;2021;9;10;2;1;72;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;1;2;1;2;9;2;22200;5200;5200;6;60;10,0078475678604;8,55641390456952;3600
"3979";5182;2021;9;10;2;2;66;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;1;2;1;1;9;2;15000;2000;2000;6;54;9,61580548008435;7,60090245954208;2916
"3980";5183;2021;9;10;2;2;19;3;5;1;1;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;12;2;2;2;1;9;2;8234;6000;6000;10;3;9,01597862208743;8,69951474821019;9
"3981";5183;2021;9;10;2;1;21;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;23234;21000;21000;9;6;10,0533547857765;9,95227771670556;36
"3982";5185;2021;9;10;2;1;58;3;0;1;0;1;6;0;1;2;0;0;3;1;0;0;0;0;0;0;0;30;2;2;2;2;2;2;52685;52684,64;52685;10;42;10,8720792309458;10,8720792309458;1764
"3983";5188;2021;9;10;2;1;21;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;40;2;2;2;1;9;2;15000;15000;15000;9;6;9,61580548008435;9,61580548008435;36
"3984";5188;2021;9;10;2;2;37;3;1;1;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2;2;2;1;1;2;7400;6000;6000;5;26;8,90923527919226;8,69951474821019;676
"3985";5190;2021;9;10;2;1;27;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;28685;28684,64;28685;9;12;10,2641170668439;10,2641170668439;144
"3986";5195;2021;9;10;2;1;31;3;5;1;0;1;6;0;1;0;2;0;3;0;2;0;0;0;0;0;0;48;2;2;2;1;1;2;41685;41684,64;41685;11;14;10,6378879946074;10,6378879946074;196
"3987";5195;2021;9;10;2;2;25;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;44;2;2;2;1;1;2;21485;2684,64;2685;12;7;9,97509354019252;7,89530191974139;49
"3988";5197;2021;9;10;2;1;41;3;5;1;0;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;40;2;2;2;2;2;2;32685;32684,64;32685;9;26;10,3946605217595;10,3946605217595;676
"3989";5198;2021;9;10;2;2;33;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;6;2;2;2;1;1;2;10600;7000;7000;9;18;9,26860928010016;8,85366542803745;324
"3990";5198;2021;9;10;2;1;44;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;27185;27184,64;27185;9;29;10,2104073868953;10,2104073868953;841
"3991";5199;2021;9;10;2;2;53;3;4;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;15;2;1;2;1;9;2;24000;6000;6000;10;37;10,0858091093301;8,69951474821019;1369
"3992";5199;2021;9;10;2;1;55;3;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2;2;2;1;9;2;15000;15000;15000;6;43;9,61580548008435;9,61580548008435;1849
"3993";5201;2021;9;10;2;2;32;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;4;2;2;2;1;9;2;6000;3200;3200;9;17;8,69951474821019;8,07090608878782;289
"3994";5201;2021;9;10;2;1;30;3;5;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;31685;31684,64;31685;8;16;10,3635872998499;10,3635872998499;256
"3995";5202;2021;9;10;2;1;59;3;4;1;0;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;40;2;2;2;1;2;2;44685;44684,64;44685;9;44;10,7073850973883;10,7073850973883;1936
"3996";5203;2021;9;10;2;1;27;3;5;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;2;2;1;9;2;32685;32684,64;32685;6;15;10,3946605217595;10,3946605217595;225
"3997";5204;2021;9;10;2;2;38;3;1;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;16;2;2;2;1;1;2;13985;12184,64;12185;10;22;9,54571486343845;9,4079314211009;484
"3998";5205;2021;9;10;2;1;29;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;25;2;2;2;1;9;2;12234;10000;10000;9;14;9,41194154350209;9,21034037197618;196
"3999";5205;2021;9;10;2;2;29;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;12;2;2;2;1;9;2;4600;3000;3000;9;14;8,43381158247719;8,00636756765025;196
"4000";5229;2021;9;11;2;2;40;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;6;0;0;0;45;2;2;2;1;9;2;47685;37684,64;37685;18;16;10,7723646124406;10,5370078633594;256
"4001";5229;2021;9;11;2;1;39;3;5;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;78;2;2;2;2;1;2;50685;50684,64;50685;9;24;10,8333781850982;10,8333781850982;576
"4002";5230;2021;9;11;2;1;56;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2;2;2;2;1;2;17685;17684,64;17685;6;44;9,78045174519829;9,78045174519829;1936
"4003";5230;2021;9;11;2;1;33;3;5;1;0;1;6;0;1;0;2;0;3;0;1;0;0;0;0;0;0;25;2;2;2;2;1;2;12000;12000;12000;10;17;9,39266192877014;9,39266192877014;289
"4004";5231;2021;9;11;2;2;26;3;1;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;44;2;2;2;1;1;2;26785;26784,64;26785;12;8;10,1955838678663;10,1955838678663;64
"4005";5233;2021;9;11;2;1;53;3;0;1;0;1;6;0;0;1;0;1;0;3;0;3;0;0;0;0;0;26;2;2;2;2;2;2;34685;34684,64;34685;12;35;10,4540522166391;10,4540522166391;1225
"4006";5233;2021;9;11;2;2;51;3;0;1;0;1;6;0;1;0;1;0;3;0;3;0;4;0;0;0;0;30;2;2;2;1;2;2;36685;36684,64;36685;16;29;10,5101134178248;10,5101134178248;841
"4007";5234;2021;9;11;2;2;40;3;2;1;0;1;6;0;1;0;1;0;3;0;3;0;0;5;0;0;0;44;2;2;2;1;1;2;44685;44684,64;44685;17;17;10,7073850973883;10,7073850973883;289
"4008";5235;2021;9;11;2;2;37;3;5;1;0;1;6;0;1;0;1;1;3;0;3;3;0;0;0;0;0;44;2;2;2;1;1;2;28685;28684,64;28685;15;16;10,2641170668439;10,2641170668439;256
"4009";5236;2021;9;11;2;2;35;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;4;0;0;0;20;2;2;2;1;1;2;67685;37684,64;67685;16;13;11,1226145498497;11,1226145498497;169
"4010";5240;2021;9;11;2;1;48;3;1;1;0;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;40;2;2;2;1;8;2;14405;13204,64;13205;7;35;9,57530565588388;9,488323561959;1225
"4011";5241;2021;9;11;2;2;68;3;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;2;2;2;1;9;2;17151;17151,3066666667;17151;6;56;9,74982964016793;9,74982964016793;3136
"4012";5242;2021;9;11;2;1;51;3;0;1;0;1;6;0;1;1;1;0;3;3;3;0;0;2;0;0;0;55;2;2;2;2;9;2;82685;82684,64;82685;17;28;11,3227891322017;11,3227891322017;784
"4013";5243;2021;9;11;2;2;56;1;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;2;2;1;1;2;12200;6000;11000;6;44;9,40919123072135;9,30565055178051;1936
"4014";5244;2021;9;11;2;1;56;3;1;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;30685;30684,64;30685;9;41;10,3315174826377;10,3315174826377;1681
"4015";5246;2021;9;11;2;1;58;3;2;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;20;2;2;2;2;9;2;3200;2000;2000;9;43;8,07090608878782;7,60090245954208;1849
"4016";5247;2021;9;11;2;2;61;3;2;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;2;2;1;9;2;8000;6800;6800;6;49;8,98719682066197;8,8246778911642;2401
"4017";5249;2021;9;11;2;2;66;3;0;1;0;1;6;0;1;1;1;0;3;3;3;0;4;0;0;0;0;44;1;2;2;1;1;2;37685;2684,64;2685;19;41;10,5370078633594;7,89530191974139;1681
"4018";5250;2021;9;11;2;2;59;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;30;2;2;2;1;2;2;38185;38184,64;38185;9;44;10,5501886194923;10,5501886194923;1936
"4019";5252;2021;9;11;2;1;34;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;36;2;2;2;2;1;2;92685;42684,64;92685;12;16;11,436958042032;11,436958042032;256
"4020";5252;2021;9;11;2;2;37;3;5;1;0;1;6;0;1;0;1;0;3;0;3;0;0;0;0;0;0;36;2;2;2;1;1;2;52685;52684,64;52685;12;19;10,8720792309458;10,8720792309458;361
"4021";5253;2021;9;11;2;1;59;3;1;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;30;2;2;2;2;9;2;36200;35000;35000;9;44;10,4968143978139;10,4631033404715;1936
"4022";5253;2021;9;11;2;2;41;3;1;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;2;2;2;1;1;2;11442;7200;7200;6;29;9,3450220402799;8,88183630500415;841
"4023";5255;2021;9;11;2;2;51;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;70;2;2;2;1;4;2;12000;12000;12000;9;36;9,39266192877014;9,39266192877014;1296
"4024";5255;2021;9;11;2;1;43;3;0;1;0;1;6;0;1;0;0;0;3;0;0;0;0;0;0;0;0;70;2;2;2;2;4;2;26685;26684,64;26685;9;28;10,1918433979519;10,1918433979519;784
"4025";5256;2021;9;11;2;1;58;3;5;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;48;2;2;2;1;2;2;50285;50284,64;50285;8;44;10,8254549416604;10,8254549416604;1936
"4026";5257;2021;9;11;2;2;68;3;2;1;0;1;6;0;1;1;1;0;3;3;3;0;0;0;0;0;0;30;2;2;2;1;9;2;20000;20000;20000;15;47;9,90348755253613;9,90348755253613;2209
"4027";5259;2021;9;11;2;1;51;3;2;1;0;1;6;0;0;1;0;0;0;3;0;0;0;0;0;0;0;48;2;2;2;2;9;2;46685;46684,64;46685;9;36;10,751170481632;10,751170481632;1296
"4028";5259;2021;9;11;2;2;41;3;1;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;48;2;2;2;1;9;2;8000;8000;8000;8;27;8,98719682066197;8,98719682066197;729
"4029";5260;2021;9;11;2;2;48;3;3;1;0;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;66;2;2;2;1;9;2;32685;32684,64;32685;8;34;10,3946605217595;10,3946605217595;1156
"4030";5261;2021;9;11;2;2;30;3;1;1;0;1;6;0;2;0;0;0;1;0;0;0;0;0;0;0;0;4;2;2;2;1;1;2;27400;2000;2000;7;17;10,2182982923762;7,60090245954208;289
