"log.WR","age","age2","sex","race","marital","hs","assoc","coll","grad"
2.12026353620009,31,961,"M","White","Married",FALSE,FALSE,TRUE,NA
2.52572864430826,30,900,"F","White","Married",FALSE,FALSE,TRUE,NA
2.4423470353692,35,1225,"F","White","Married",FALSE,TRUE,FALSE,NA
2.76076698327461,30,900,"M","White","Married",FALSE,FALSE,TRUE,NA
1.34707364796661,31,961,"F","White","Married",FALSE,FALSE,TRUE,NA
1.57553636075842,21,441,"M","White","Single",TRUE,FALSE,FALSE,NA
1.77315804327751,45,2025,"M","White","Married",TRUE,FALSE,FALSE,NA
2.20996360311365,43,1849,"F","White","Married",TRUE,FALSE,FALSE,NA
2.3434070875143,25,625,"F","White","Married",FALSE,TRUE,FALSE,NA
2.52572864430826,26,676,"M","White","Married",FALSE,TRUE,FALSE,NA
2.04022082852655,43,1849,"M","White","Divorced",TRUE,FALSE,FALSE,NA
1.42711635564015,40,1600,"F","White","Divorced",FALSE,TRUE,FALSE,NA
2.15800386418294,37,1369,"M","White","Single",FALSE,TRUE,FALSE,NA
2.76413966775325,32,1024,"M","White","Divorced",FALSE,FALSE,FALSE,NA
1.46485668362299,47,2209,"F","White","Married",FALSE,TRUE,FALSE,NA
2.95651156040071,47,2209,"M","White","Married",FALSE,TRUE,FALSE,NA
1.34707364796661,48,2304,"F","White","Married",FALSE,TRUE,FALSE,NA
2.68824757380603,51,2601,"M","White","Divorced",FALSE,FALSE,FALSE,NA
1.97568230738898,21,441,"M","White","Single",FALSE,FALSE,FALSE,NA
2.63837028046422,54,2916,"M","White","Married",TRUE,FALSE,FALSE,NA
2.40523924705413,56,3136,"F","White","Married",TRUE,FALSE,FALSE,NA
1.34707364796661,44,1936,"M","White","Married",FALSE,FALSE,TRUE,NA
1.96824732890147,45,2025,"M","White","Married",TRUE,FALSE,FALSE,NA
2.15056888569542,40,1600,"F","White","Married",FALSE,FALSE,FALSE,NA
2.40747290715406,46,2116,"F","White","Married",FALSE,FALSE,FALSE,NA
2.89935314656076,49,2401,"M","White","Married",FALSE,FALSE,FALSE,NA
2.80336038090653,37,1369,"M","White","Married",FALSE,TRUE,FALSE,NA
2.70805020110221,29,841,"F","White","Married",FALSE,TRUE,FALSE,NA
3.03655426807425,34,1156,"M","White","Divorced",FALSE,FALSE,TRUE,NA
3.56718251913642,25,625,"M","White","Divorced",FALSE,FALSE,FALSE,NA
1.80383205046232,34,1156,"M","White","Divorced",FALSE,TRUE,FALSE,NA
1.90954250488444,37,1369,"M","White","Separated",TRUE,FALSE,FALSE,NA
2.86494436687522,48,2304,"M","White","Married",FALSE,TRUE,FALSE,NA
2.51467880812167,46,2116,"F","White","Married",FALSE,FALSE,TRUE,NA
2.83872852474433,48,2304,"M","White","Separated",FALSE,FALSE,TRUE,NA
1.75253875607477,59,3481,"F","White","Divorced",FALSE,TRUE,FALSE,NA
2.22254238532051,38,1444,"F","White","Single",TRUE,FALSE,FALSE,NA
2.42463252743689,34,1156,"M","White","Married",FALSE,TRUE,FALSE,NA
2.95651156040071,42,1764,"M","White","Divorced",FALSE,TRUE,FALSE,NA
2.68535878990014,59,3481,"M","NativeAmerican","Married",FALSE,TRUE,FALSE,NA
1.79336075059503,30,900,"M","White","Single",FALSE,TRUE,FALSE,NA
2.59983661646198,40,1600,"F","White","Divorced",FALSE,FALSE,TRUE,NA
3.27496529151924,31,961,"M","White","Married",FALSE,TRUE,FALSE,NA
2.96906402647183,51,2601,"F","White","Separated",FALSE,FALSE,TRUE,NA
2.76413966775325,48,2304,"M","White","Married",FALSE,TRUE,FALSE,NA
2.41339945933434,44,1936,"F","White","Married",FALSE,TRUE,FALSE,NA
1.74557008675868,42,1764,"M","White","Single",FALSE,TRUE,FALSE,NA
1.9004588861514,34,1156,"M","White","Single",TRUE,FALSE,FALSE,NA
2.34032542097689,32,1024,"M","White","Married",FALSE,TRUE,FALSE,NA
2.85115104474288,26,676,"F","White","Married",FALSE,TRUE,FALSE,NA
2.82011893549516,29,841,"M","Other","Married",FALSE,TRUE,FALSE,NA
2.00847213021197,27,729,"F","White","Married",FALSE,TRUE,FALSE,NA
2.40746472381452,55,3025,"F","White","Divorced",TRUE,FALSE,FALSE,NA
3.42651518964645,44,1936,"M","White","Married",FALSE,FALSE,FALSE,NA
3.51612734833613,36,1296,"F","White","Married",FALSE,FALSE,TRUE,NA
3.02883222198034,59,3481,"M","White","Married",TRUE,FALSE,FALSE,NA
2.21891261726993,54,2916,"F","White","Married",FALSE,TRUE,FALSE,NA
2.7051971321198,38,1444,"M","White","Single",TRUE,FALSE,FALSE,NA
2.04022082852655,23,529,"F","White","Single",FALSE,TRUE,FALSE,NA
2.26176309847379,20,400,"F","White","Single",FALSE,TRUE,FALSE,NA
3.06312129545897,43,1849,"M","White","Married",FALSE,TRUE,FALSE,NA
2.7333680090865,44,1936,"F","White","Married",FALSE,TRUE,FALSE,NA
2.35867455964509,33,1089,"M","Other","Married",TRUE,FALSE,FALSE,NA
2.6012361968164,54,2916,"M","NativeAmerican","Married",FALSE,FALSE,FALSE,NA
2.76413966775325,51,2601,"F","Asian","Married",FALSE,FALSE,TRUE,NA
3.42651518964645,49,2401,"M","White","Married",FALSE,FALSE,TRUE,NA
2.99733355492096,41,1681,"M","White","Married",TRUE,FALSE,FALSE,NA
2.86494436687522,37,1369,"F","White","Married",TRUE,FALSE,FALSE,NA
2.44568593663472,54,2916,"M","White","Married",FALSE,FALSE,FALSE,NA
2.76413966775325,38,1444,"F","White","Married",TRUE,FALSE,FALSE,NA
3.02883222198034,45,2025,"M","NativeAmerican","Divorced",TRUE,FALSE,FALSE,NA
2.21207108545321,25,625,"M","Black","Single",TRUE,FALSE,FALSE,NA
2.04022082852655,22,484,"F","Black","Single",FALSE,TRUE,FALSE,NA
2.72184352323455,26,676,"M","White","Separated",FALSE,FALSE,FALSE,NA
2.45563626748789,28,784,"M","White","Married",FALSE,FALSE,FALSE,NA
1.97568230738898,39,1521,"M","White","Married",FALSE,FALSE,FALSE,NA
2.90521826601316,37,1369,"F","White","Married",FALSE,FALSE,TRUE,NA
2.80568867066613,54,2916,"M","White","Married",TRUE,FALSE,FALSE,NA
1.50122432779387,36,1296,"M","White","Married",FALSE,FALSE,FALSE,NA
2.22254238532051,42,1764,"M","Other","Married",FALSE,FALSE,FALSE,NA
2.6908083946677,32,1024,"M","Asian","Married",FALSE,TRUE,FALSE,NA
2.26336437984076,31,961,"F","White","Married",FALSE,TRUE,FALSE,NA
2.48650793115497,37,1369,"F","White","Married",FALSE,TRUE,FALSE,NA
2.15800386418294,34,1156,"F","Other","Single",TRUE,FALSE,FALSE,NA
2.70149280055605,41,1681,"M","White","Divorced",TRUE,FALSE,FALSE,NA
1.81707727721234,25,625,"F","White","Single",TRUE,FALSE,FALSE,NA
1.52939520476056,34,1156,"F","White","Single",TRUE,FALSE,FALSE,NA
3.05182174020503,46,2116,"M","White","Married",FALSE,TRUE,FALSE,NA
3.54429822530283,48,2304,"F","White","Married",FALSE,FALSE,TRUE,NA
1.66552737908514,20,400,"M","White","Single",TRUE,FALSE,FALSE,NA
2.878550018931,34,1156,"M","White","Married",TRUE,FALSE,FALSE,NA
1.75253875607477,33,1089,"F","White","Married",TRUE,FALSE,FALSE,NA
3.97264762724458,37,1369,"F","White","Single",FALSE,FALSE,FALSE,NA
3.16236361460486,47,2209,"M","White","Married",FALSE,FALSE,TRUE,NA
1.94157174745672,44,1936,"F","White","Married",FALSE,FALSE,TRUE,NA
2.46119012317068,42,1764,"F","NativeAmerican","Divorced",TRUE,FALSE,FALSE,NA
2.68125200794749,39,1521,"F","Other","Separated",FALSE,FALSE,FALSE,NA
2.49975315790499,52,2704,"M","White","Single",FALSE,TRUE,FALSE,NA
2.51022445777229,56,3136,"M","NativeAmerican","Divorced",FALSE,FALSE,TRUE,NA
2.66882948794893,25,625,"M","White","Single",FALSE,TRUE,FALSE,NA
2.40312632221592,24,576,"M","White","Single",FALSE,TRUE,FALSE,NA
2.75806062167687,27,729,"M","White","Married",FALSE,TRUE,FALSE,NA
3.17805383034795,27,729,"F","White","Married",FALSE,FALSE,TRUE,NA
1.42084674262655,43,1849,"M","White","Married",FALSE,FALSE,FALSE,NA
2.64351167996464,40,1600,"F","White","Married",FALSE,FALSE,FALSE,NA
2.52572864430826,58,3364,"F","White","Married",FALSE,FALSE,FALSE,NA
2.51022445777229,42,1764,"M","White","Single",FALSE,FALSE,FALSE,NA
2.51929775397797,22,484,"F","White","Single",FALSE,TRUE,FALSE,NA
2.62800749342867,56,3136,"F","White","Married",FALSE,FALSE,TRUE,NA
2.51022445777229,36,1296,"F","Asian","Married",FALSE,FALSE,TRUE,NA
2.19258419777972,45,2025,"M","White","Single",FALSE,FALSE,FALSE,NA
2.84490938381941,25,625,"M","White","Married",FALSE,FALSE,TRUE,NA
2.7333680090865,26,676,"F","White","Married",FALSE,FALSE,TRUE,NA
3.64965874096066,47,2209,"M","White","Married",FALSE,FALSE,TRUE,NA
3.1994577390111,44,1936,"F","White","Married",FALSE,TRUE,FALSE,NA
3.41076683267831,29,841,"M","White","Married",FALSE,FALSE,FALSE,NA
2.40312632221592,24,576,"F","White","Single",FALSE,TRUE,FALSE,NA
3.29000316888378,41,1681,"M","Other","Separated",FALSE,TRUE,FALSE,NA
2.47443534992071,22,484,"M","White","Married",TRUE,FALSE,FALSE,NA
2.70805020110221,29,841,"M","White","Divorced",FALSE,TRUE,FALSE,NA
2.484906649788,28,784,"M","White","Separated",FALSE,FALSE,TRUE,NA
2.07703480164927,21,441,"F","Other","Single",TRUE,FALSE,FALSE,NA
3.2188758248682,25,625,"M","White","Married",TRUE,FALSE,FALSE,NA
1.63475572041839,49,2401,"F","Black","Separated",TRUE,FALSE,FALSE,NA
2.99573227355399,43,1849,"M","White","Married",FALSE,FALSE,TRUE,NA
2.15800386418294,31,961,"M","Asian","Single",TRUE,FALSE,FALSE,NA
3.24419363285249,39,1521,"F","White","Single",FALSE,FALSE,FALSE,NA
2.65926003693278,46,2116,"M","Black","Married",FALSE,TRUE,FALSE,NA
2.26336437984076,31,961,"F","Black","Married",TRUE,FALSE,FALSE,NA
2.63108915996608,19,361,"M","Other","Single",FALSE,FALSE,FALSE,NA
3.11124516067584,31,961,"F","White","Single",FALSE,FALSE,TRUE,NA
1.7227665977411,26,676,"F","White","Single",FALSE,TRUE,FALSE,NA
2.95651156040071,31,961,"F","White","Single",TRUE,FALSE,FALSE,NA
2.66882948794893,47,2209,"F","White","Divorced",FALSE,TRUE,FALSE,NA
2.83810332935041,52,2704,"M","White","Married",TRUE,FALSE,FALSE,NA
2.44568593663472,50,2500,"F","White","Married",TRUE,FALSE,FALSE,NA
3.2188758248682,39,1521,"M","White","Married",TRUE,FALSE,FALSE,NA
2.10084545034299,34,1156,"F","White","Married",TRUE,FALSE,FALSE,NA
2.44568593663472,27,729,"M","White","Married",FALSE,TRUE,FALSE,NA
2.61558497343012,27,729,"F","White","Married",FALSE,TRUE,FALSE,NA
2.85115104474288,39,1521,"F","White","Divorced",FALSE,FALSE,TRUE,NA
2.22562405185792,19,361,"F","White","Single",TRUE,FALSE,FALSE,NA
2.66882948794893,38,1444,"F","White","Single",FALSE,FALSE,TRUE,NA
3.38395557522765,46,2116,"M","White","Divorced",FALSE,TRUE,FALSE,NA
4.05512384906882,50,2500,"M","White","Divorced",FALSE,FALSE,TRUE,NA
2.89037175789616,50,2500,"M","Other","Married",TRUE,FALSE,FALSE,NA
2.97304086235192,24,576,"F","White","Married",FALSE,TRUE,FALSE,NA
3.78418963391826,49,2401,"F","Other","Divorced",FALSE,FALSE,TRUE,NA
2.95651156040071,55,3025,"M","White","Single",FALSE,FALSE,FALSE,NA
2.5016310927292,28,784,"F","White","Married",TRUE,FALSE,FALSE,NA
2.5634689722911,31,961,"M","Black","Married",TRUE,FALSE,FALSE,NA
2.95651156040071,40,1600,"M","White","Single",FALSE,FALSE,FALSE,NA
2.25331404398726,42,1764,"F","White","Single",FALSE,FALSE,FALSE,NA
2.04022082852655,30,900,"F","White","Single",TRUE,FALSE,FALSE,NA
2.76413966775325,37,1369,"F","White","Married",FALSE,TRUE,FALSE,NA
2.48650793115497,46,2116,"M","White","Married",FALSE,TRUE,FALSE,NA
1.75253875607477,50,2500,"F","White","Married",FALSE,FALSE,TRUE,NA
3.62434093297637,51,2601,"M","White","Married",FALSE,FALSE,TRUE,NA
2.52572864430826,34,1156,"M","Black","Single",TRUE,FALSE,FALSE,NA
2.47100374461901,58,3364,"M","White","Single",TRUE,FALSE,FALSE,NA
2.01490302054226,32,1024,"F","White","Separated",FALSE,FALSE,FALSE,NA
2.17742195004004,45,2025,"M","Other","Married",FALSE,FALSE,FALSE,NA
1.92610752175913,39,1521,"F","Other","Married",FALSE,FALSE,FALSE,NA
2.18088815801653,43,1849,"M","White","Divorced",FALSE,FALSE,FALSE,NA
2.39181622672199,28,784,"F","White","Single",FALSE,FALSE,FALSE,NA
1.75253875607477,31,961,"M","White","Married",FALSE,FALSE,FALSE,NA
2.60796674254523,35,1225,"M","Asian","Married",FALSE,TRUE,FALSE,NA
3.11351530921037,45,2025,"M","White","Single",FALSE,TRUE,FALSE,NA
2.52572864430826,38,1444,"F","Black","Married",FALSE,TRUE,FALSE,NA
1.74919985480926,30,900,"M","Black","Married",TRUE,FALSE,FALSE,NA
3.2188758248682,26,676,"M","Other","Married",FALSE,FALSE,FALSE,NA
2.40312632221592,23,529,"F","Other","Married",FALSE,FALSE,FALSE,NA
3.2188758248682,25,625,"M","Other","Single",FALSE,FALSE,FALSE,NA
2.55104645229255,32,1024,"F","White","Single",FALSE,TRUE,FALSE,NA
2.30258509299405,50,2500,"M","White","Married",FALSE,FALSE,FALSE,NA
1.6094379124341,52,2704,"F","White","Married",FALSE,FALSE,FALSE,NA
3.06210734249886,32,1024,"M","White","Single",TRUE,FALSE,FALSE,NA
2.19722457733622,52,2704,"M","White","Separated",TRUE,FALSE,FALSE,NA
2.0737435205652,59,3481,"F","Black","Divorced",FALSE,TRUE,FALSE,NA
1.6094379124341,52,2704,"F","Black","Divorced",TRUE,FALSE,FALSE,NA
2.15948424935337,50,2500,"F","Black","Divorced",FALSE,TRUE,FALSE,NA
2.21207108545321,39,1521,"F","Other","Separated",TRUE,FALSE,FALSE,NA
1.96225928705684,20,400,"M","Other","Single",TRUE,FALSE,FALSE,NA
2.48650793115497,45,2025,"F","White","Widow",FALSE,FALSE,FALSE,NA
2.62800749342867,34,1156,"M","White","Married",TRUE,FALSE,FALSE,NA
1.97568230738898,33,1089,"F","White","Married",FALSE,FALSE,FALSE,NA
3.1574095027676,56,3136,"F","White","Divorced",FALSE,FALSE,FALSE,NA
1.41161216910418,32,1024,"M","Black","Single",TRUE,FALSE,FALSE,NA
2.30738126525754,24,576,"F","Black","Single",FALSE,FALSE,FALSE,NA
3.31068337412132,54,2916,"M","White","Married",FALSE,TRUE,FALSE,NA
2.61049391093597,44,1936,"F","White","Married",TRUE,FALSE,FALSE,NA
2.43041846450393,41,1681,"F","White","Divorced",FALSE,TRUE,FALSE,NA
3.27496529151924,53,2809,"M","White","Married",FALSE,FALSE,TRUE,NA
1.97568230738898,33,1089,"F","Asian","Married",TRUE,FALSE,FALSE,NA
2.22946282816508,40,1600,"M","Other","Divorced",TRUE,FALSE,FALSE,NA
3.02471981042724,52,2704,"M","White","Married",FALSE,FALSE,FALSE,NA
2.878550018931,51,2601,"F","White","Divorced",FALSE,TRUE,FALSE,NA
2.52572864430826,33,1089,"F","White","Married",TRUE,FALSE,FALSE,NA
2.926052352916,34,1156,"M","White","Married",FALSE,FALSE,FALSE,NA
2.30258509299405,35,1225,"F","Other","Married",FALSE,FALSE,FALSE,NA
2.43871726731863,26,676,"M","Other","Married",FALSE,FALSE,FALSE,NA
2.91829034758051,44,1936,"M","White","Married",FALSE,FALSE,FALSE,NA
2.44568593663472,44,1936,"F","White","Married",FALSE,TRUE,FALSE,NA
2.94139792259066,51,2601,"F","White","Single",FALSE,FALSE,TRUE,NA
3.17965511171492,52,2704,"M","White","Married",FALSE,FALSE,FALSE,NA
2.36320971481048,48,2304,"F","White","Single",FALSE,TRUE,FALSE,NA
2.26336437984076,35,1225,"F","White","Separated",FALSE,FALSE,FALSE,NA
4.01738352108597,58,3364,"M","White","Married",FALSE,FALSE,TRUE,NA
3.54429822530283,52,2704,"F","White","Married",FALSE,FALSE,TRUE,NA
2.48316902988946,28,784,"M","Asian","Single",TRUE,FALSE,FALSE,NA
1.66552737908514,37,1369,"F","White","Divorced",TRUE,FALSE,FALSE,NA
1.86813244801263,55,3025,"M","White","Divorced",FALSE,TRUE,FALSE,NA
2.82298016777619,48,2304,"M","White","Divorced",TRUE,FALSE,FALSE,NA
3.51039667362715,30,900,"M","White","Divorced",FALSE,TRUE,FALSE,NA
2.52572864430826,31,961,"F","White","Divorced",TRUE,FALSE,FALSE,NA
2.82298016777619,33,1089,"M","White","Married",FALSE,TRUE,FALSE,NA
3.2588811594819,45,2025,"M","White","Married",FALSE,FALSE,FALSE,NA
2.99733355492096,43,1849,"F","White","Married",TRUE,FALSE,FALSE,NA
2.30258509299405,59,3481,"F","White","Married",TRUE,FALSE,FALSE,NA
2.36790823559203,46,2116,"M","White","Married",FALSE,TRUE,FALSE,NA
1.26339622479674,36,1296,"F","White","Married",FALSE,TRUE,FALSE,NA
2.60577135198179,44,1936,"M","Asian","Married",FALSE,FALSE,FALSE,NA
2.86170472611899,41,1681,"F","Asian","Married",FALSE,FALSE,TRUE,NA
1.57021719928082,20,400,"M","Asian","Single",FALSE,TRUE,FALSE,NA
2.94558248986852,34,1156,"F","White","Divorced",FALSE,TRUE,FALSE,NA
2.35867455964509,25,625,"M","Other","Married",FALSE,FALSE,FALSE,NA
2.7333680090865,34,1156,"F","Black","Single",FALSE,TRUE,FALSE,NA
1.92920829943738,28,784,"F","White","Single",TRUE,FALSE,FALSE,NA
2.04022082852655,24,576,"M","White","Married",TRUE,FALSE,FALSE,NA
0.964081395710504,24,576,"F","White","Married",FALSE,TRUE,FALSE,NA
2.82298016777619,45,2025,"M","White","Divorced",FALSE,TRUE,FALSE,NA
1.69243483200507,19,361,"M","White","Single",TRUE,FALSE,FALSE,NA
1.59838807624752,45,2025,"F","White","Divorced",TRUE,FALSE,FALSE,NA
3.05560246304494,46,2116,"M","White","Married",FALSE,FALSE,TRUE,NA
2.96756139658729,41,1681,"F","White","Married",FALSE,FALSE,TRUE,NA
2.44568593663472,55,3025,"M","Other","Divorced",FALSE,FALSE,FALSE,NA
3.4673371841667,39,1521,"M","White","Single",FALSE,FALSE,TRUE,NA
2.04022082852655,33,1089,"F","White","Divorced",TRUE,FALSE,FALSE,NA
2.65926003693278,38,1444,"F","Other","Divorced",FALSE,TRUE,FALSE,NA
2.48650793115497,20,400,"M","Other","Single",FALSE,TRUE,FALSE,NA
2.21375387928743,36,1296,"M","Other","Married",FALSE,FALSE,FALSE,NA
1.5989666125668,33,1089,"F","Other","Married",TRUE,FALSE,FALSE,NA
3.00530172457014,29,841,"M","Other","Married",FALSE,TRUE,FALSE,NA
2.7333680090865,41,1681,"M","Other","Single",FALSE,FALSE,FALSE,NA
2.80336038090653,57,3249,"M","NativeAmerican","Married",TRUE,FALSE,FALSE,NA
2.30258509299405,48,2304,"M","White","Separated",FALSE,TRUE,FALSE,NA
1.18455471846883,55,3025,"M","White","Married",TRUE,FALSE,FALSE,NA
1.75253875607477,29,841,"F","Other","Single",FALSE,TRUE,FALSE,NA
2.63492793627325,48,2304,"F","White","Divorced",FALSE,TRUE,FALSE,NA
2.92088438275756,58,3364,"M","Other","Married",TRUE,FALSE,FALSE,NA
2.62800749342867,34,1156,"M","Black","Separated",FALSE,TRUE,FALSE,NA
2.26336437984076,25,625,"M","Asian","Single",FALSE,TRUE,FALSE,NA
2.7333680090865,29,841,"M","White","Single",FALSE,FALSE,TRUE,NA
2.85263142991332,36,1296,"F","Other","Divorced",FALSE,FALSE,FALSE,NA
2.15103519486684,33,1089,"F","NativeAmerican","Divorced",FALSE,TRUE,FALSE,NA
3.13663772663123,53,2809,"M","Other","Single",TRUE,FALSE,FALSE,NA
2.5828870581482,47,2209,"M","Other","Single",FALSE,FALSE,FALSE,NA
2.61167107410898,51,2601,"F","White","Single",FALSE,TRUE,FALSE,NA
2.86950018341108,42,1764,"M","White","Married",FALSE,TRUE,FALSE,NA
2.66882948794893,22,484,"M","Other","Single",TRUE,FALSE,FALSE,NA
2.44568593663472,22,484,"F","Other","Single",TRUE,FALSE,FALSE,NA
3.64965874096066,42,1764,"M","White","Married",TRUE,FALSE,FALSE,NA
2.64351167996464,40,1600,"M","White","Married",FALSE,TRUE,FALSE,NA
2.3434070875143,42,1764,"F","White","Married",FALSE,FALSE,TRUE,NA
3.55809154743516,53,2809,"F","Other","Divorced",FALSE,FALSE,FALSE,NA
1.75253875607477,55,3025,"M","White","Separated",FALSE,FALSE,FALSE,NA
1.75253875607477,46,2116,"M","White","Separated",FALSE,FALSE,FALSE,NA
1.34707364796661,19,361,"F","White","Single",FALSE,FALSE,FALSE,NA
2.77419000360676,35,1225,"M","White","Married",FALSE,TRUE,FALSE,NA
2.63905732961526,26,676,"M","NativeAmerican","Married",FALSE,FALSE,FALSE,NA
1.57021719928082,36,1296,"F","Other","Divorced",FALSE,FALSE,FALSE,NA
2.41751505966802,29,841,"M","NativeAmerican","Married",TRUE,FALSE,FALSE,NA
2.93746336543002,52,2704,"M","White","Married",FALSE,FALSE,FALSE,NA
2.81927583621243,50,2500,"F","White","Married",FALSE,FALSE,TRUE,NA
2.66882948794893,40,1600,"M","NativeAmerican","Single",FALSE,TRUE,FALSE,NA
2.26336437984076,35,1225,"F","White","Married",FALSE,FALSE,TRUE,NA
2.66882948794893,34,1156,"M","White","Married",FALSE,FALSE,TRUE,NA
2.7333680090865,33,1089,"F","Other","Divorced",FALSE,TRUE,FALSE,NA
3.1594524043974,26,676,"M","White","Married",TRUE,FALSE,FALSE,NA
2.39689577246529,39,1521,"F","NativeAmerican","Widow",FALSE,TRUE,FALSE,NA
2.26336437984076,32,1024,"M","NativeAmerican","Married",FALSE,TRUE,FALSE,NA
2.95651156040071,39,1521,"F","NativeAmerican","Married",FALSE,TRUE,FALSE,NA
2.85115104474288,40,1600,"M","NativeAmerican","Married",TRUE,FALSE,FALSE,NA
3.87280229227486,45,2025,"M","White","Divorced",TRUE,FALSE,FALSE,NA
2.24655726152438,48,2304,"M","White","Married",FALSE,FALSE,FALSE,NA
4.58247877478602,48,2304,"F","White","Married",FALSE,FALSE,TRUE,NA
2.95651156040071,40,1600,"F","White","Divorced",FALSE,TRUE,FALSE,NA
2.25379492882461,46,2116,"F","White","Married",TRUE,FALSE,FALSE,NA
2.22254238532051,21,441,"M","White","Single",FALSE,TRUE,FALSE,NA
2.15800386418294,43,1849,"F","White","Married",FALSE,FALSE,FALSE,NA
2.29380026343831,38,1444,"F","White","Single",FALSE,TRUE,FALSE,NA
2.04022082852655,28,784,"M","NativeAmerican","Divorced",TRUE,FALSE,FALSE,NA
3.73481654930096,40,1600,"M","White","Divorced",FALSE,FALSE,FALSE,NA
1.00809828112728,47,2209,"F","NativeAmerican","Married",FALSE,FALSE,FALSE,NA
2.41106573598812,39,1521,"M","Other","Married",FALSE,TRUE,FALSE,NA
1.97716269255942,39,1521,"F","White","Married",TRUE,FALSE,FALSE,NA
2.29615420266376,18,324,"M","Other","Single",TRUE,FALSE,FALSE,NA
2.45947925876705,23,529,"M","White","Single",FALSE,TRUE,FALSE,NA
2.7611047640581,43,1849,"F","White","Single",FALSE,FALSE,TRUE,NA
1.90668943590203,41,1681,"F","Other","Single",FALSE,TRUE,FALSE,NA
3.65713075579936,50,2500,"M","White","Married",FALSE,FALSE,FALSE,NA
1.46746765116371,52,2704,"F","White","Married",FALSE,TRUE,FALSE,NA
3.87280229227486,59,3481,"M","White","Married",FALSE,FALSE,FALSE,NA
2.48650793115497,55,3025,"F","White","Married",FALSE,TRUE,FALSE,NA
3.13256350418107,42,1764,"F","White","Single",FALSE,FALSE,TRUE,NA
3.87174910629021,57,3249,"M","White","Married",FALSE,FALSE,TRUE,NA
2.20644123244114,57,3249,"F","White","Married",TRUE,FALSE,FALSE,NA
2.73436750941958,40,1600,"M","White","Single",FALSE,FALSE,FALSE,NA
2.9061201148643,53,2809,"F","White","Single",FALSE,FALSE,TRUE,NA
2.55568683184905,46,2116,"F","White","Divorced",TRUE,FALSE,FALSE,NA
2.04022082852655,26,676,"M","White","Single",FALSE,TRUE,FALSE,NA
2.63492793627325,38,1444,"M","NativeAmerican","Married",TRUE,FALSE,FALSE,NA
3.24872878801788,56,3136,"F","White","Divorced",FALSE,FALSE,FALSE,NA
4.98794388289418,41,1681,"M","White","Married",FALSE,FALSE,TRUE,NA
3.51612734833613,37,1369,"F","White","Married",FALSE,FALSE,FALSE,NA
2.47693848013882,40,1600,"M","White","Divorced",TRUE,FALSE,FALSE,NA
1.3758230612526,51,2601,"F","White","Divorced",FALSE,FALSE,TRUE,NA
2.01490302054226,35,1225,"F","White","Divorced",TRUE,FALSE,FALSE,NA
2.65013735493678,45,2025,"M","White","Married",FALSE,FALSE,FALSE,NA
3.05182174020503,46,2116,"M","White","Divorced",FALSE,FALSE,TRUE,NA
2.15800386418294,57,3249,"M","Other","Divorced",FALSE,TRUE,FALSE,NA
2.30258509299405,23,529,"F","White","Divorced",FALSE,TRUE,FALSE,NA
2.20999230616622,23,529,"F","White","Single",FALSE,TRUE,FALSE,NA
2.97631418769689,38,1444,"M","White","Married",FALSE,FALSE,FALSE,NA
2.75534691580528,58,3364,"M","White","Married",FALSE,TRUE,FALSE,NA
2.57451880847769,58,3364,"F","White","Married",TRUE,FALSE,FALSE,NA
2.8704088613473,47,2209,"M","White","Married",FALSE,FALSE,FALSE,NA
2.88530845593962,47,2209,"F","White","Married",FALSE,FALSE,FALSE,NA
1.77785656405906,42,1764,"M","White","Single",FALSE,TRUE,FALSE,NA
2.66882948794893,29,841,"M","Other","Married",FALSE,TRUE,FALSE,NA
1.85727407633868,48,2304,"F","White","Married",FALSE,FALSE,FALSE,NA
2.05572501506252,38,1444,"F","White","Divorced",TRUE,FALSE,FALSE,NA
1.84697020120041,22,484,"M","White","Single",FALSE,FALSE,FALSE,NA
2.4010251658073,54,2916,"F","White","Single",FALSE,FALSE,TRUE,NA
2.48650793115497,48,2304,"F","White","Separated",TRUE,FALSE,FALSE,NA
1.38388762108933,18,324,"M","Other","Single",FALSE,FALSE,FALSE,NA
3.24199824228905,43,1849,"F","White","Divorced",FALSE,FALSE,FALSE,NA
3.36197666850887,42,1764,"M","White","Married",FALSE,TRUE,FALSE,NA
2.44568593663472,40,1600,"F","White","Married",TRUE,FALSE,FALSE,NA
2.12026353620009,26,676,"M","Other","Married",TRUE,FALSE,FALSE,NA
1.83258146374831,24,576,"F","Other","Married",TRUE,FALSE,FALSE,NA
1.92689214321955,51,2601,"F","White","Married",FALSE,TRUE,FALSE,NA
1.83258146374831,42,1764,"F","White","Separated",TRUE,FALSE,FALSE,NA
3.25661615285105,41,1681,"M","White","Married",FALSE,FALSE,TRUE,NA
2.95651156040071,41,1681,"F","White","Married",FALSE,FALSE,TRUE,NA
1.76358859226136,26,676,"M","Other","Married",FALSE,FALSE,FALSE,NA
1.74101427022282,27,729,"F","Other","Married",FALSE,TRUE,FALSE,NA
2.93119375241642,32,1024,"F","White","Married",FALSE,FALSE,TRUE,NA
2.98835216625637,35,1225,"M","White","Married",FALSE,FALSE,FALSE,NA
2.54854332207443,42,1764,"M","White","Married",FALSE,TRUE,FALSE,NA
2.58441214613635,42,1764,"F","White","Married",FALSE,FALSE,FALSE,NA
2.0865590094487,59,3481,"F","White","Divorced",FALSE,TRUE,FALSE,NA
